City,Year,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI
Jaipur,2019,39.78,79.48,37.37,27.04,1.09,14.24,45.13,98.0
Jaipur,2019,48.23,98.3,45.05,28.78,1.29,16.09,36.24,102.0
Jaipur,2019,43.89,125.28,37.21,27.96,1.23,13.54,33.95,112.0
Jaipur,2019,54.38,152.36,34.29,24.32,0.91,13.62,38.75,130.0
Jaipur,2019,54.54,105.01,29.52,29.01,0.95,10.76,40.58,124.0
Jaipur,2019,54.38,110.79,29.71,26.67,0.9,11.13,43.64,130.0
Jaipur,2019,41.39,85.23,29.15,22.0,0.78,10.81,36.61,100.0
Jaipur,2019,35.97,77.06,33.33,21.36,0.8,15.47,49.95,93.0
Jaipur,2019,41.39,97.62,33.04,25.67,0.86,14.35,50.94,113.0
Jaipur,2019,42.61,99.75,32.96,25.01,0.96,12.61,47.6,105.0
Jaipur,2019,39.97,86.36,37.33,36.22,0.91,9.25,51.61,107.0
Jaipur,2019,42.89,90.05,38.35,34.48,0.83,10.21,38.53,85.0
Jaipur,2019,38.31,82.02,38.24,36.83,0.89,8.98,49.36,100.0
Jaipur,2019,42.41,93.01,30.45,30.22,0.89,11.34,57.51,104.0
Jaipur,2019,43.88,95.81,29.44,32.69,0.88,9.77,59.2,103.0
Jaipur,2019,42.81,92.74,23.63,29.48,0.82,8.06,56.37,100.0
Jaipur,2019,47.99,104.75,28.7,31.27,0.93,7.85,46.49,107.0
Jaipur,2019,36.58,76.61,32.27,28.98,0.82,8.8,40.62,102.0
Jaipur,2019,38.07,88.21,38.55,36.07,1.18,10.61,36.86,89.0
Jaipur,2019,40.68,98.3,30.33,29.52,1.07,10.98,54.93,112.0
Jaipur,2019,38.52,86.8,23.03,24.51,0.93,12.41,57.35,98.0
Jaipur,2019,42.31,109.92,28.8,26.38,0.89,12.3,58.57,102.0
Jaipur,2019,36.68,78.2,25.07,25.56,1.06,9.99,64.01,111.0
Jaipur,2019,41.91,106.43,30.92,22.96,0.81,11.72,53.06,96.0
Jaipur,2019,48.61,113.73,41.57,21.56,0.89,12.14,56.13,111.0
Jaipur,2019,46.44,112.89,32.46,20.62,0.93,12.91,52.01,105.0
Jaipur,2019,42.19,103.28,30.11,20.4,0.82,10.95,54.15,108.0
Jaipur,2019,34.03,69.78,37.57,21.9,0.77,8.89,47.6,90.0
Jaipur,2019,32.24,97.93,35.03,22.95,0.76,10.52,50.46,92.0
Jaipur,2019,33.98,90.2,37.12,24.2,0.84,9.94,52.21,109.0
Jaipur,2019,35.79,88.88,36.63,24.17,1.01,10.6,56.84,109.0
Jaipur,2019,36.6,95.8,30.55,24.04,1.04,11.35,57.42,107.0
Jaipur,2019,39.76,113.06,35.47,23.16,0.95,12.03,46.24,101.0
Jaipur,2019,48.81,120.22,28.01,21.75,0.78,11.78,68.35,121.0
Jaipur,2019,35.71,94.58,30.34,18.71,0.68,9.19,66.58,101.0
Jaipur,2019,34.26,87.27,34.99,18.55,0.73,9.85,60.73,90.0
Jaipur,2019,39.05,116.74,31.52,21.24,0.63,11.82,58.17,101.0
Jaipur,2019,39.88,109.51,31.17,21.88,0.71,12.25,47.95,112.0
Jaipur,2019,36.97,78.85,37.98,20.29,0.91,12.29,58.09,101.0
Jaipur,2019,42.6,93.5,43.74,25.29,1.6,13.59,55.4,110.0
Jaipur,2019,46.27,110.43,36.53,26.1,1.45,13.55,52.94,128.0
Jaipur,2019,49.69,134.35,39.79,27.06,1.51,15.17,38.66,142.0
Jaipur,2019,45.29,125.59,36.27,26.34,1.04,13.5,61.09,132.0
Jaipur,2019,46.08,121.18,35.51,27.87,0.86,12.61,64.76,116.0
Jaipur,2019,41.4,96.36,41.56,25.48,0.96,12.73,57.44,109.0
Jaipur,2019,40.71,93.61,35.7,26.86,1.1,14.66,65.75,109.0
Jaipur,2019,44.59,106.73,36.63,26.93,1.2,16.58,75.99,125.0
Jaipur,2019,44.88,113.56,33.36,31.17,1.47,16.55,69.83,128.0
Jaipur,2019,48.68,162.11,36.14,26.03,0.99,11.75,54.78,144.0
Jaipur,2019,38.72,135.7,28.92,25.05,0.8,12.73,47.12,137.0
Jaipur,2019,47.59,224.38,27.38,24.3,0.74,17.05,58.64,132.0
Jaipur,2019,92.68,473.02,25.64,28.48,0.96,13.03,62.1,457.0
Jaipur,2019,55.19,161.64,30.85,27.44,0.94,14.8,67.87,199.0
Jaipur,2019,54.01,149.74,34.35,30.52,1.06,17.0,66.0,140.0
Jaipur,2019,53.6,157.93,22.5,24.0,0.85,15.36,69.9,138.0
Jaipur,2019,72.04,368.18,26.9,21.96,0.97,13.88,72.74,258.0
Jaipur,2019,52.49,129.76,25.97,20.04,0.81,14.74,81.83,194.0
Jaipur,2019,47.63,116.91,28.17,20.17,0.77,13.23,68.09,121.0
Jaipur,2019,55.41,183.47,26.02,19.01,0.75,12.31,70.5,124.0
Jaipur,2019,44.23,132.07,23.79,21.39,0.88,11.44,50.55,164.0
Jaipur,2019,25.64,48.73,23.52,26.11,0.84,16.52,44.18,82.0
Jaipur,2019,28.96,61.5,31.5,23.04,0.8,10.25,64.48,86.0
Jaipur,2019,36.19,83.64,39.88,21.91,0.84,9.88,64.75,102.0
Jaipur,2019,35.66,84.96,44.65,24.2,0.95,11.33,72.28,122.0
Jaipur,2019,41.23,99.17,44.36,24.93,0.86,10.84,65.95,124.0
Jaipur,2019,49.55,132.85,50.26,27.54,1.32,14.74,45.5,119.0
Jaipur,2019,61.69,159.44,47.86,33.87,1.66,14.65,40.73,154.0
Jaipur,2019,56.24,147.99,39.66,31.97,1.14,17.13,41.16,157.0
Jaipur,2019,58.99,183.88,36.33,28.32,0.94,21.97,46.46,135.0
Jaipur,2019,76.51,226.52,29.88,27.36,0.93,14.33,66.47,181.0
Jaipur,2019,53.95,135.05,36.5,23.62,0.83,13.69,63.36,151.0
Jaipur,2019,62.44,158.98,38.99,46.29,0.75,14.63,72.33,142.0
Jaipur,2019,64.2,156.09,39.08,66.69,1.03,14.22,71.68,143.0
Jaipur,2019,59.3,140.33,59.2,44.78,1.64,12.71,40.87,153.0
Jaipur,2019,62.23,160.14,50.35,22.6,1.51,11.98,41.03,156.0
Jaipur,2019,73.33,186.04,28.55,21.4,0.9,13.99,75.58,166.0
Jaipur,2019,58.09,127.27,29.26,23.37,0.94,16.75,70.59,149.0
Jaipur,2019,50.37,102.97,39.8,27.71,1.06,17.37,55.31,124.0
Jaipur,2019,48.16,123.61,51.14,29.48,1.51,14.56,42.79,117.0
Jaipur,2019,52.53,138.44,30.35,26.65,1.11,11.5,47.06,138.0
Jaipur,2019,60.4,190.08,29.0,22.21,0.94,10.27,34.89,134.0
Jaipur,2019,90.69,253.87,30.56,20.61,0.82,12.51,32.21,183.0
Jaipur,2019,92.16,249.34,24.98,23.1,0.7,9.94,42.76,218.0
Jaipur,2019,54.87,116.66,22.06,20.4,0.67,11.19,48.3,156.0
Jaipur,2019,57.35,126.72,24.88,21.73,0.78,8.5,45.79,138.0
Jaipur,2019,72.52,263.62,23.53,21.5,0.71,11.87,65.43,206.0
Jaipur,2019,47.42,109.65,25.07,21.5,0.76,11.7,58.85,121.0
Jaipur,2019,47.02,104.64,29.24,21.56,0.75,10.71,54.82,100.0
Jaipur,2019,108.94,345.65,32.14,21.9,1.06,10.85,40.59,184.0
Jaipur,2019,84.33,272.87,21.06,20.45,0.8,10.45,58.11,343.0
Jaipur,2019,78.42,288.94,20.39,20.35,0.71,10.28,50.67,199.0
Jaipur,2019,41.98,72.58,22.44,21.76,0.84,12.03,57.26,169.0
Jaipur,2019,41.69,89.54,34.22,21.54,0.97,12.27,56.63,104.0
Jaipur,2019,46.85,105.8,34.77,22.51,0.94,11.71,51.82,107.0
Jaipur,2019,44.41,113.58,31.07,22.32,0.84,11.47,47.92,105.0
Jaipur,2019,42.93,95.82,28.17,21.69,0.78,12.09,41.22,105.0
Jaipur,2019,39.78,92.55,23.3,24.58,0.75,11.13,45.0,96.0
Jaipur,2019,48.64,111.48,25.95,21.71,0.65,11.93,59.75,97.0
Jaipur,2019,44.0,84.22,30.78,17.51,0.61,11.43,70.81,120.0
Jaipur,2019,39.45,98.64,31.74,17.62,0.57,10.56,58.8,98.0
Jaipur,2019,47.64,120.86,35.31,18.18,0.83,11.51,42.07,111.0
Jaipur,2019,44.35,88.86,37.51,17.41,0.75,12.66,60.98,134.0
Jaipur,2019,48.91,110.77,42.32,18.84,0.85,12.57,36.62,109.0
Jaipur,2019,49.88,113.74,26.83,17.9,0.53,11.33,36.83,103.0
Jaipur,2019,53.88,129.06,28.12,17.72,0.56,12.74,44.47,117.0
Jaipur,2019,56.82,126.37,32.21,18.12,0.73,12.13,35.58,116.0
Jaipur,2019,50.89,135.33,26.7,17.5,0.73,13.55,47.94,121.0
Jaipur,2019,63.32,179.22,34.52,17.16,0.77,12.39,43.61,148.0
Jaipur,2019,68.86,231.37,26.16,15.27,0.65,12.44,49.18,166.0
Jaipur,2019,65.03,212.32,21.35,16.82,0.71,11.54,42.51,175.0
Jaipur,2019,57.23,132.26,27.89,14.96,0.7,12.37,58.08,145.0
Jaipur,2019,72.96,165.0,29.67,17.65,0.88,10.93,86.51,158.0
Jaipur,2019,58.91,111.22,29.64,23.33,0.87,11.33,100.38,154.0
Jaipur,2019,52.86,106.15,38.67,20.44,1.01,12.04,78.46,137.0
Jaipur,2019,60.95,148.37,39.41,28.36,0.81,13.45,55.12,135.0
Jaipur,2019,47.08,112.71,28.64,45.81,0.61,10.63,52.39,125.0
Jaipur,2019,40.69,86.77,34.54,45.19,0.67,8.84,43.95,95.0
Jaipur,2019,26.57,54.96,28.35,45.37,0.63,9.06,56.56,85.0
Jaipur,2019,38.09,91.31,35.04,41.39,0.61,10.31,51.37,88.0
Jaipur,2019,44.52,98.75,29.74,42.76,0.57,10.98,51.18,100.0
Jaipur,2019,39.03,83.67,25.39,45.06,0.64,11.51,27.18,85.0
Jaipur,2019,44.82,99.1,30.85,52.17,0.62,9.84,36.65,101.0
Jaipur,2019,27.33,93.21,27.81,41.92,0.87,12.56,40.48,101.0
Jaipur,2019,21.31,40.69,20.75,25.66,0.61,11.49,59.49,88.0
Jaipur,2019,28.24,63.58,26.32,18.87,0.78,11.13,55.22,78.0
Jaipur,2019,38.46,106.02,31.78,16.28,0.87,12.82,51.14,91.0
Jaipur,2019,48.53,133.44,37.96,16.81,0.95,13.12,55.88,123.0
Jaipur,2019,42.39,98.69,24.81,19.77,0.85,18.85,84.46,135.0
Jaipur,2019,28.09,63.19,22.66,20.43,0.85,16.07,64.54,100.0
Jaipur,2019,35.62,94.08,27.03,20.71,0.88,13.71,59.27,100.0
Jaipur,2019,40.64,86.19,36.86,21.09,1.0,10.84,55.24,102.0
Jaipur,2019,76.2,278.62,30.03,16.55,0.76,10.43,54.68,172.0
Jaipur,2019,48.84,126.7,24.7,20.21,0.78,13.95,44.59,168.0
Jaipur,2019,37.33,92.83,22.8,18.1,0.74,11.52,50.27,109.0
Jaipur,2019,41.72,113.38,19.03,15.46,0.61,9.51,46.82,98.0
Jaipur,2019,34.07,95.18,22.04,16.54,0.73,10.83,52.79,102.0
Jaipur,2019,41.85,109.13,26.0,14.87,0.71,9.48,51.98,104.0
Jaipur,2019,44.32,90.87,20.77,17.77,0.8,9.48,62.56,107.0
Jaipur,2019,33.27,66.84,25.13,18.31,0.82,10.07,41.34,87.0
Jaipur,2019,30.64,72.35,24.95,19.62,0.78,8.85,28.3,69.0
Jaipur,2019,30.69,60.06,26.64,18.88,0.78,10.32,19.56,79.0
Jaipur,2019,29.18,63.56,31.21,19.29,0.72,9.95,26.79,66.0
Jaipur,2019,38.76,106.73,24.26,17.32,0.71,10.19,26.85,83.0
Jaipur,2019,48.45,102.12,16.32,15.33,0.69,9.76,25.67,104.0
Jaipur,2019,45.66,129.19,23.22,15.44,0.61,9.76,30.17,109.0
Jaipur,2019,46.92,113.69,20.48,13.75,0.62,9.98,29.47,120.0
Jaipur,2019,41.91,98.81,18.96,12.51,0.59,10.2,30.56,103.0
Jaipur,2019,41.74,95.25,18.84,12.52,0.63,9.5,33.44,95.0
Jaipur,2019,41.8,91.76,16.03,11.7,0.53,10.53,32.96,96.0
Jaipur,2019,47.34,110.12,17.61,11.86,0.68,11.22,27.63,96.0
Jaipur,2019,52.69,117.34,18.88,13.94,0.59,11.6,28.01,119.0
Jaipur,2019,46.04,99.4,19.2,21.08,0.63,10.37,27.16,103.0
Jaipur,2019,40.92,76.34,24.28,27.4,0.7,10.15,25.25,98.0
Jaipur,2019,34.56,64.03,22.09,26.98,0.63,9.0,32.9,68.0
Jaipur,2019,39.77,78.8,24.4,28.97,0.79,9.53,36.67,81.0
Jaipur,2019,37.12,88.64,13.91,26.05,0.64,8.87,47.16,81.0
Jaipur,2019,32.6,65.44,16.2,28.79,0.71,9.35,47.36,80.0
Jaipur,2019,33.02,57.44,18.46,27.45,0.69,9.17,51.68,71.0
Jaipur,2019,28.53,58.55,21.43,26.59,0.64,8.1,37.06,67.0
Jaipur,2019,21.37,38.6,19.92,29.61,0.71,8.02,35.23,61.0
Jaipur,2019,23.7,53.06,21.42,28.92,0.76,8.6,19.22,62.0
Jaipur,2019,28.4,60.43,26.29,32.4,0.75,8.92,15.36,73.0
Jaipur,2019,21.79,41.61,13.64,34.76,0.55,7.89,23.09,58.0
Jaipur,2019,16.61,34.12,13.3,29.2,0.7,8.26,27.28,59.0
Jaipur,2019,18.98,52.87,14.71,29.33,0.71,8.24,28.54,56.0
Jaipur,2019,24.33,63.57,14.11,31.03,0.7,8.88,30.62,72.0
Jaipur,2019,27.44,60.62,17.86,29.69,0.61,8.34,32.68,66.0
Jaipur,2019,20.99,51.22,22.98,27.83,0.66,8.18,22.16,56.0
Jaipur,2019,26.51,59.18,24.82,28.67,0.78,7.47,21.71,62.0
Jaipur,2019,23.6,53.25,19.95,28.04,0.67,7.01,20.28,54.0
Jaipur,2019,34.83,69.69,30.98,28.95,0.93,8.28,23.75,74.0
Jaipur,2019,23.5,52.14,25.4,27.69,0.76,9.06,24.22,66.0
Jaipur,2019,25.15,47.41,25.82,34.52,0.89,9.09,18.91,71.0
Jaipur,2019,24.36,52.15,23.75,26.44,0.71,9.29,22.95,67.0
Jaipur,2019,21.1,47.3,12.95,19.84,0.59,10.4,31.19,54.0
Jaipur,2019,16.14,35.13,8.97,24.65,0.51,10.69,24.24,48.0
Jaipur,2019,14.15,39.86,15.62,25.69,0.63,9.93,23.46,51.0
Jaipur,2019,24.43,59.12,19.88,24.04,0.65,10.04,20.5,62.0
Jaipur,2019,38.82,86.92,26.56,26.58,0.82,10.25,20.06,74.0
Jaipur,2019,30.54,59.34,27.99,27.86,0.79,9.23,16.91,79.0
Jaipur,2019,27.07,51.56,23.46,29.62,0.64,9.48,27.44,71.0
Jaipur,2019,18.96,35.01,20.54,30.37,0.58,9.48,22.86,49.0
Jaipur,2019,16.54,32.83,22.27,37.51,0.55,9.08,16.74,55.0
Jaipur,2019,22.73,50.61,23.25,32.57,0.55,9.01,17.44,55.0
Jaipur,2019,30.21,78.41,26.2,27.67,0.62,9.15,23.13,70.0
Jaipur,2019,32.54,83.01,33.57,26.99,0.68,10.06,29.8,81.0
Jaipur,2019,29.51,71.19,32.1,27.72,0.6,9.54,28.48,83.0
Jaipur,2019,33.85,74.26,29.1,29.05,0.79,10.17,25.45,71.0
Jaipur,2019,32.74,65.97,17.45,26.57,0.61,8.72,28.57,76.0
Jaipur,2019,34.66,65.64,19.5,27.63,0.61,8.85,29.54,66.0
Jaipur,2019,36.69,62.54,20.76,31.65,0.49,9.54,33.78,71.0
Jaipur,2019,19.12,47.48,28.33,38.26,0.64,9.8,26.62,61.0
Jaipur,2019,27.19,50.73,32.12,31.58,0.9,9.82,26.84,65.0
Jaipur,2019,26.9,54.28,24.19,40.1,0.68,9.43,32.48,73.0
Jaipur,2019,27.03,51.05,19.63,44.21,0.7,9.74,29.76,68.0
Jaipur,2019,25.61,53.09,24.11,43.81,0.66,10.29,30.07,73.0
Jaipur,2019,27.44,59.9,34.71,60.83,0.8,10.7,32.86,69.0
Jaipur,2019,29.95,62.25,30.08,56.24,0.68,10.36,26.63,75.0
Jaipur,2019,31.39,59.21,32.41,43.87,0.73,12.69,30.47,64.0
Jaipur,2019,44.03,80.25,37.61,48.18,0.82,11.02,30.72,86.0
Jaipur,2019,34.58,59.59,30.07,50.82,0.89,11.16,25.37,83.0
Jaipur,2019,36.95,63.85,24.27,48.38,0.73,10.06,27.44,76.0
Jaipur,2019,33.45,66.62,22.91,49.8,0.92,11.7,23.04,75.0
Jaipur,2019,27.09,59.48,26.06,55.72,0.7,10.67,21.93,74.0
Jaipur,2019,26.14,55.73,18.0,40.6,0.7,11.11,25.31,72.0
Jaipur,2019,34.8,70.51,24.82,49.54,0.93,11.36,33.16,75.0
Jaipur,2019,56.74,115.21,34.64,50.9,0.85,11.14,37.87,108.0
Jaipur,2019,47.43,100.18,32.6,37.1,0.8,11.11,30.86,103.0
Jaipur,2019,33.88,86.65,23.16,28.5,0.62,12.13,36.19,91.0
Jaipur,2019,37.92,77.7,24.3,29.15,0.65,11.6,38.34,83.0
Jaipur,2019,27.82,58.29,15.52,31.73,0.54,11.86,30.67,71.0
Jaipur,2019,28.04,53.45,16.66,44.9,0.62,12.44,19.33,67.0
Jaipur,2019,36.65,88.55,21.14,46.56,0.72,11.59,27.36,80.0
Jaipur,2019,44.2,91.4,29.12,39.13,0.71,9.63,24.31,88.0
Jaipur,2019,34.48,77.85,33.23,37.35,1.46,10.6,28.16,89.0
Jaipur,2019,31.61,62.65,26.98,34.53,0.85,9.82,39.37,81.0
Jaipur,2019,23.04,50.06,23.56,33.91,0.77,10.22,32.61,64.0
Jaipur,2019,26.26,54.39,23.14,36.24,0.73,10.25,34.98,59.0
Jaipur,2019,16.72,38.05,23.87,29.99,0.53,11.5,38.27,54.0
Jaipur,2019,21.94,54.24,24.33,37.07,0.64,12.02,35.83,57.0
Jaipur,2019,24.8,130.77,24.22,47.61,0.73,12.67,36.7,126.0
Jaipur,2019,27.05,51.3,18.36,24.77,1.01,12.24,36.92,78.0
Jaipur,2019,23.12,41.7,18.45,25.72,0.73,9.78,25.91,55.0
Jaipur,2019,18.11,44.42,19.82,22.22,0.65,9.17,24.83,53.0
Jaipur,2019,17.51,41.82,19.45,26.38,0.68,10.11,24.43,54.0
Jaipur,2019,25.74,54.95,25.92,39.41,0.83,10.96,25.01,66.0
Jaipur,2019,31.01,72.81,34.89,45.45,0.75,11.96,30.88,83.0
Jaipur,2019,29.93,65.55,29.16,36.73,0.73,13.78,29.12,80.0
Jaipur,2019,30.87,66.13,34.98,40.5,0.93,11.67,34.1,81.0
Jaipur,2019,39.35,90.64,39.69,34.08,0.84,11.15,31.95,95.0
Jaipur,2019,35.31,73.74,28.17,29.62,0.71,11.8,45.97,95.0
Jaipur,2019,38.07,73.3,31.86,31.38,0.68,13.04,41.91,78.0
Jaipur,2019,43.01,95.61,33.6,30.55,0.91,12.0,42.05,88.0
Jaipur,2019,51.77,100.67,36.11,37.79,1.48,9.57,31.55,106.0
Jaipur,2019,43.48,92.61,37.18,36.22,1.07,9.38,33.02,105.0
Jaipur,2019,42.7,98.12,44.26,36.15,1.04,11.48,43.2,108.0
Jaipur,2019,39.96,92.04,44.44,27.22,0.75,9.87,36.15,104.0
Jaipur,2019,48.35,101.36,41.18,27.19,0.83,10.85,49.24,104.0
Jaipur,2019,49.71,107.82,42.69,36.85,0.96,10.65,48.34,106.0
Jaipur,2019,53.72,141.72,36.43,41.86,0.86,12.75,49.59,125.0
Jaipur,2019,57.76,127.04,43.28,40.28,0.91,12.99,51.24,128.0
Jaipur,2019,64.81,138.94,54.6,55.81,1.28,12.33,48.5,136.0
Jaipur,2019,54.17,128.95,50.34,48.69,1.02,14.93,52.1,136.0
Jaipur,2019,56.0,143.55,36.55,43.0,0.88,16.03,63.12,127.0
Jaipur,2019,54.41,113.18,33.99,49.37,0.88,13.6,56.63,123.0
Jaipur,2019,46.17,106.5,39.01,44.59,0.95,12.7,43.18,109.0
Jaipur,2019,54.76,152.29,42.73,44.34,0.94,13.55,51.21,120.0
Jaipur,2019,58.89,126.29,58.75,59.93,1.16,12.82,40.89,143.0
Jaipur,2019,67.33,150.71,63.6,62.2,1.37,14.51,38.57,149.0
Jaipur,2019,73.4,164.0,66.43,61.36,1.43,13.83,30.96,193.0
Jaipur,2019,59.09,129.05,51.44,52.75,0.87,14.03,53.36,145.0
Jaipur,2019,77.5,156.27,43.9,51.08,0.85,10.39,58.26,163.0
Jaipur,2019,64.51,128.1,38.55,36.77,0.9,10.3,50.67,170.0
Jaipur,2019,87.77,167.46,52.45,55.11,1.1,14.34,42.25,144.0
Jaipur,2019,219.73,317.48,55.08,67.92,1.17,22.49,41.49,355.0
Jaipur,2019,141.99,258.16,69.79,69.64,1.23,17.19,42.53,310.0
Jaipur,2019,67.16,142.43,61.32,62.9,0.96,16.04,45.68,203.0
Jaipur,2019,61.65,149.59,56.61,55.28,1.15,15.01,49.6,143.0
Jaipur,2019,48.1,117.66,48.01,48.35,0.84,15.73,48.71,132.0
Jaipur,2019,104.62,204.73,38.23,36.1,0.96,12.76,60.74,171.0
Jaipur,2019,90.16,177.57,36.65,36.09,0.93,12.85,45.06,247.0
Jaipur,2019,60.87,135.82,42.12,37.79,0.99,13.21,40.66,191.0
Jaipur,2019,73.22,147.13,56.9,46.42,1.17,11.88,38.39,154.0
Jaipur,2019,49.36,113.7,43.71,35.9,0.86,12.32,49.84,139.0
Jaipur,2019,43.43,86.17,29.33,23.35,0.69,10.61,54.77,101.0
Jaipur,2019,88.44,156.68,36.18,34.9,0.9,10.46,63.63,162.0
Jaipur,2019,83.04,144.05,35.61,37.13,0.77,10.93,62.47,220.0
Jaipur,2019,76.91,143.75,36.9,32.89,0.83,10.81,68.85,188.0
Jaipur,2019,82.58,153.14,41.64,32.9,0.92,10.78,66.41,192.0
Jaipur,2019,92.89,171.8,41.03,35.26,0.96,10.18,70.64,209.0
Jaipur,2019,127.34,213.07,50.46,53.67,1.22,14.53,64.0,250.0
Jaipur,2019,131.2,229.9,44.48,52.68,1.1,10.81,68.85,277.0
Jaipur,2019,72.25,136.96,34.85,27.58,0.81,12.16,47.29,248.0
Jaipur,2019,78.29,143.57,40.06,19.74,0.85,14.0,51.04,167.0
Jaipur,2019,38.6,94.09,40.74,18.42,0.66,11.72,50.32,123.0
Jaipur,2019,47.08,95.75,43.61,26.27,0.78,10.5,43.58,104.0
Jaipur,2019,36.25,93.86,54.79,58.47,1.02,11.61,38.21,96.0
Jaipur,2019,43.07,108.09,47.99,51.94,0.93,13.13,48.96,115.0
Jaipur,2019,51.49,112.33,40.3,42.99,0.85,11.19,66.03,120.0
Jaipur,2019,68.84,136.99,46.5,46.88,1.03,11.89,60.61,130.0
Jaipur,2019,73.61,183.61,55.72,53.65,1.2,11.0,45.18,176.0
Jaipur,2019,67.26,154.12,48.35,47.02,0.91,13.15,46.3,145.0
Jaipur,2019,68.62,137.38,37.64,41.01,0.81,13.54,60.28,165.0
Jaipur,2019,47.55,106.04,43.72,54.31,0.88,12.21,61.13,124.0
Jaipur,2019,52.64,115.98,35.23,48.12,0.74,14.76,66.26,109.0
Jaipur,2019,91.33,173.58,36.15,47.78,1.07,12.92,62.43,175.0
Jaipur,2019,54.61,114.1,36.39,49.03,0.75,9.96,35.12,148.0
Jaipur,2019,51.18,113.4,43.57,48.91,0.72,10.59,51.42,118.0
Jaipur,2019,52.02,113.24,46.12,47.27,0.79,12.57,56.94,119.0
Jaipur,2019,42.73,103.89,52.45,46.35,0.92,16.07,55.6,120.0
Jaipur,2019,50.78,133.0,65.24,65.04,1.21,17.42,44.5,120.0
Jaipur,2019,52.85,127.29,62.15,78.8,1.31,16.74,41.07,134.0
Jaipur,2019,52.63,110.43,51.15,45.78,0.88,19.16,72.92,123.0
Jaipur,2019,73.44,154.65,62.43,53.69,1.05,15.88,61.14,138.0
Jaipur,2019,73.42,170.28,56.58,49.91,1.06,10.86,52.82,189.0
Jaipur,2019,53.69,129.83,51.8,56.78,1.23,10.3,54.34,140.0
Jaipur,2019,56.61,143.97,53.14,57.77,1.18,11.55,64.27,127.0
Jaipur,2019,70.48,170.32,65.52,70.18,1.58,13.66,46.63,164.0
Jaipur,2019,73.27,159.87,59.22,68.83,1.33,13.22,51.47,172.0
Jaipur,2019,67.04,133.17,37.72,34.8,0.82,9.51,79.11,162.0
Jaipur,2019,53.64,110.13,37.64,30.95,0.79,13.03,37.08,141.0
Jaipur,2019,33.21,67.13,32.5,25.85,0.68,15.75,41.45,86.0
Jaipur,2019,42.15,88.25,33.88,27.72,0.69,13.43,42.13,86.0
Jaipur,2019,41.92,85.13,33.78,28.82,0.8,14.38,40.94,85.0
Jaipur,2019,47.55,96.44,36.97,35.87,0.99,13.61,30.83,89.0
Jaipur,2019,67.99,145.26,53.16,54.31,1.12,12.01,33.53,136.0
Jaipur,2019,47.92,114.33,47.58,47.1,0.98,11.32,36.13,118.0
Jaipur,2019,59.26,132.48,55.63,57.26,1.22,10.17,34.8,118.0
Jaipur,2019,52.95,124.14,50.72,49.35,0.91,11.88,35.94,129.0
Jaipur,2019,29.05,74.88,33.15,35.28,0.66,10.34,38.69,100.0
Jaipur,2019,37.53,102.75,47.21,43.98,0.96,10.89,35.59,101.0
Jaipur,2019,43.69,107.85,48.98,26.01,0.96,11.45,47.06,108.0
Jaipur,2019,43.58,110.92,63.5,37.04,1.04,12.16,32.49,110.0
Jaipur,2019,54.28,137.0,69.79,48.86,1.08,11.22,28.11,124.0
Jaipur,2019,55.55,151.74,77.26,52.73,1.3,13.06,29.57,145.0
Jaipur,2019,64.59,164.04,78.18,51.35,1.18,11.23,36.27,144.0
Jaipur,2019,71.03,156.69,70.77,49.52,1.28,11.57,29.6,146.0
Jaipur,2019,80.04,183.66,60.65,41.64,1.24,12.76,37.5,182.0
Jaipur,2019,69.91,168.36,43.68,32.8,1.06,9.95,30.58,174.0
Jaipur,2020,68.61,153.05,37.84,27.34,1.03,13.52,54.13,154.0
Jaipur,2020,48.02,96.26,35.09,26.62,0.95,12.32,54.38,153.0
Jaipur,2020,47.44,119.11,45.51,33.84,0.81,10.76,41.04,108.0
Jaipur,2020,52.46,120.23,47.22,47.9,1.11,10.01,36.18,111.0
Jaipur,2020,66.18,143.95,49.72,57.93,1.2,14.26,30.41,138.0
Jaipur,2020,55.07,127.91,49.37,43.96,0.8,11.96,32.81,129.0
Jaipur,2020,46.61,103.39,37.36,34.8,0.81,10.42,50.94,106.0
Jaipur,2020,54.75,116.72,34.88,31.05,0.85,11.06,34.35,113.0
Jaipur,2020,31.13,64.83,34.99,27.71,0.64,12.29,45.67,92.0
Jaipur,2020,39.21,88.47,43.62,34.49,0.86,12.79,50.83,90.0
Jaipur,2020,46.14,116.17,57.57,62.02,1.27,12.06,40.1,112.0
Jaipur,2020,49.42,119.43,53.49,73.24,1.42,11.85,46.56,121.0
Jaipur,2020,48.46,124.35,47.46,47.18,0.91,13.05,37.9,126.0
Jaipur,2020,34.99,96.06,33.08,29.08,0.76,12.35,44.74,108.0
Jaipur,2020,43.5,92.31,30.98,24.94,0.65,11.63,47.5,100.0
Jaipur,2020,43.27,94.23,38.57,31.23,0.76,11.55,48.08,92.0
Jaipur,2020,49.19,108.73,52.14,46.24,1.12,14.61,39.04,99.0
Jaipur,2020,47.61,101.53,48.12,40.58,1.0,12.84,39.97,116.0
Jaipur,2020,58.77,119.35,43.38,35.19,0.86,14.82,50.48,114.0
Jaipur,2020,60.37,137.1,56.22,47.78,0.84,10.47,46.14,136.0
Jaipur,2020,47.88,93.14,34.98,29.34,0.81,9.74,53.34,108.0
